rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,ClaimAmount
34702,0.868,485,6,1,0,32,1,61,0,50,5,15,4,3,8,5,7,0,2346
34703,0.823,224,1,0,0,32,2,57,0,50,6,12,4,3,5,5,15,1,0
34704,0.166,385,4,0,0,34,0,51,0,50,5,9,5,1,5,5,16,0,0
34705,0.566,199,1,1,1,32,1,35,0,100,5,11,2,1,6,5,13,1,0
34706,0.523,430,6,1,0,25,1,55,0,60,5,13,5,3,9,5,6,1,0
34707,0.77,489,0,1,0,32,2,58,0,50,5,16,2,1,9,5,13,2,0
34708,0.249,160,8,0,1,32,1,32,0,50,5,6,4,1,4,2,2,1,0
34709,0.394,369,8,0,0,39,0,68,0,50,5,2,1,3,2,2,9,1,0
34710,0.499,156,5,1,0,32,2,31,0,68,5,6,4,3,6,2,11,1,0
34711,0.583,418,8,0,0,39,0,60,1,50,5,5,1,3,5,2,5,2,0
34712,0.964,181,3,0,0,25,2,56,0,58,5,7,2,1,5,2,1,1,0
34713,0.083,379,3,1,1,32,0,49,0,72,7,15,2,1,8,3,13,0,0
34714,0.427,191,6,1,0,32,1,34,1,50,5,11,4,3,8,5,15,1,0
34715,0.394,393,6,0,0,32,1,50,0,50,5,3,4,3,4,2,16,1,0
34716,0.696,151,8,1,0,34,1,31,1,57,2,20,4,3,9,3,6,0,0
34717,1,312,3,1,0,44,2,45,0,80,6,20,4,3,8,3,6,0,0
34718,0.416,257,1,0,0,32,0,40,1,50,4,14,2,1,6,3,15,0,0
34719,0.252,367,8,1,0,32,1,56,0,50,7,10,4,3,8,3,18,0,0
34720,0.083,200,8,1,0,32,0,36,0,57,5,12,5,1,6,3,11,1,0
34721,0.75,213,3,0,0,32,1,36,0,50,5,4,4,3,5,2,14,1,0
34722,0.166,612,2,1,0,39,0,73,0,50,5,11,2,1,7,5,14,0,0
34723,0.249,318,2,0,0,32,1,47,0,50,5,8,4,3,6,4,17,1,0
34724,0.666,44,1,0,1,10,1,21,0,156,5,6,4,3,4,2,15,1,847.2072508
34725,0.583,381,8,1,1,25,0,50,1,72,5,5,4,1,3,2,11,1,0
34726,0.416,71,7,1,1,32,1,24,0,80,5,6,1,3,5,4,5,1,0
34727,0.176,98,5,0,0,32,0,27,0,100,5,4,4,3,3,2,15,1,0
34728,0.25,191,1,1,1,25,1,38,0,85,1,10,4,3,7,2,2,1,0
34729,0.125,269,5,1,0,32,1,41,0,64,5,5,4,3,3,2,15,1,0
34730,0.274,135,8,1,1,32,1,30,0,100,5,8,4,1,4,4,12,1,0
34731,0.076,407,2,1,0,29,1,57,0,69,5,14,4,3,9,5,16,1,0
34732,0.416,209,3,1,0,32,0,35,0,57,5,2,4,3,3,1,16,1,0
34733,0.46,274,8,0,0,32,1,40,0,50,5,1,1,3,2,1,14,1,2317.33
34734,0.416,331,1,1,0,32,2,51,0,50,7,12,2,1,8,5,8,1,0
34735,0.083,241,1,1,1,32,1,40,0,90,5,10,2,1,7,4,3,2,0
34736,0.916,241,2,1,0,32,1,40,0,100,5,7,4,3,6,2,12,2,0
34737,0.416,58,8,0,0,32,0,41,0,85,5,3,4,3,2,2,16,1,0
34738,0.666,410,5,0,0,39,0,72,0,50,5,9,4,3,6,4,15,1,0
34739,0.833,236,2,1,0,32,2,37,0,57,7,6,4,3,1,4,13,1,1418.610272
34740,0.583,459,0,0,0,34,1,56,0,90,3,10,4,3,6,4,15,1,0
34741,0.035,238,3,1,0,0,1,37,0,72,6,12,4,3,5,3,8,1,0
34742,0.833,676,1,1,0,39,0,75,0,50,5,10,2,1,7,5,20,1,0
34743,0.5,385,0,0,0,29,2,51,0,50,3,15,2,1,6,3,9,0,0
34744,0.333,430,2,1,0,32,3,54,0,50,5,13,2,1,8,5,16,1,0
34745,0.916,68,1,1,0,32,1,26,0,80,5,10,2,1,6,4,17,0,0
34746,0.5,57,8,0,0,25,1,37,0,85,7,10,4,3,5,0,19,1,0
34747,0.113,259,8,1,0,29,2,39,0,50,7,10,2,1,4,5,5,1,0
34748,0.341,341,8,0,0,32,1,55,0,50,5,9,5,1,5,5,11,1,0
34749,0.916,97,6,1,0,32,1,28,0,72,5,4,4,1,3,2,20,1,1418.610272
34750,0.083,382,5,1,0,32,1,51,1,50,5,4,4,3,3,1,17,1,0
34751,0.008,176,6,0,0,32,2,32,0,50,5,3,4,3,3,2,13,1,0
34752,0.368,183,7,1,1,32,1,34,0,51,5,7,4,3,5,4,16,1,0
34753,0.5,124,1,1,0,44,2,38,0,89,4,14,2,1,6,3,6,1,0
34754,0.294,466,1,1,0,32,0,58,1,50,5,5,4,3,4,1,20,0,0
34755,0.822,554,7,0,0,39,0,84,0,50,5,6,4,3,4,2,7,1,0
34756,0.214,153,2,0,0,0,1,32,0,72,2,4,5,3,1,1,18,1,0
34757,0.235,54,1,0,1,32,0,25,0,95,1,9,4,3,7,2,16,1,0
34758,0.024,635,2,0,1,0,2,74,0,58,5,7,2,1,5,2,16,1,0
34759,0.5,388,7,1,0,30,1,50,0,50,5,3,4,3,2,1,13,1,0
34760,0.583,170,4,1,0,32,0,32,0,50,5,8,4,3,8,2,7,2,0
34761,1,257,2,0,0,32,0,57,0,50,5,5,4,3,5,2,16,0,0
34762,0.284,87,0,1,0,32,0,29,0,73,5,7,4,3,6,2,17,1,0
34763,0.557,537,0,0,0,32,1,63,0,95,5,7,4,3,5,2,16,1,0
34764,0.249,143,1,0,1,32,2,44,0,112,5,10,4,3,4,2,7,1,0
34765,0.25,510,2,1,0,39,0,85,0,50,5,5,4,3,4,2,8,1,0
34766,0.416,54,1,1,1,32,1,24,0,95,5,11,2,1,7,4,6,1,0
34767,0.433,414,4,1,1,32,1,54,0,50,5,5,4,3,4,2,11,1,0
34768,0.867,335,0,0,0,32,2,51,0,50,7,8,2,1,3,4,20,1,3000.95
34769,0.666,339,8,1,0,32,0,60,0,76,8,10,4,1,0,0,18,1,0
34770,0.497,265,8,0,0,32,1,41,0,76,5,6,1,3,4,4,20,1,0
34771,0.759,524,2,1,0,32,1,62,0,58,5,11,2,1,5,2,7,1,0
34772,0.166,571,5,1,0,39,0,66,0,50,5,12,2,1,7,5,11,1,0
34773,0.5,262,1,1,0,32,0,45,0,64,5,11,2,1,8,5,5,0,0
34774,0.77,544,2,1,0,39,0,63,0,50,5,6,4,3,4,1,19,1,0
34775,0.833,138,0,0,1,0,1,29,0,100,5,3,4,3,2,2,15,0,0
34776,0.829,419,1,1,0,0,2,54,0,50,6,17,2,1,7,3,17,0,2163.26284
34777,0.546,288,3,0,0,32,1,43,0,50,2,2,5,3,1,1,9,1,0
34778,0.786,446,8,0,1,34,1,57,1,76,5,6,1,3,5,4,17,1,0
34779,0.23,247,0,1,0,0,2,54,0,76,4,11,2,1,6,4,17,1,0
34780,0.166,130,7,0,0,34,1,28,0,57,5,8,4,1,4,4,13,1,0
34781,0.252,449,6,0,0,39,0,68,1,76,5,4,4,3,3,2,16,1,0
34782,0.719,407,2,0,0,32,2,58,0,65,8,3,4,3,3,1,11,0,0
34783,0.062,351,5,0,0,32,2,49,0,68,5,9,4,3,4,2,10,1,0
34784,0.327,126,0,1,0,29,3,28,0,83,5,8,2,1,5,4,9,1,0
34785,0.219,181,0,1,1,32,1,33,0,54,5,7,2,1,4,2,20,1,0
34786,0.305,189,6,0,0,34,0,35,0,64,5,11,4,3,7,5,18,1,0
34787,0.147,34,2,1,1,10,1,21,0,85,1,5,5,3,1,1,19,1,0
34788,0.083,95,7,0,1,32,0,25,0,95,5,6,4,3,3,4,15,1,0
34789,0.25,371,0,1,1,34,1,53,0,50,7,7,2,1,4,2,6,1,0
34790,0.871,167,2,0,1,32,1,34,0,51,5,3,4,3,3,1,12,1,0
34791,0.583,226,2,1,1,34,1,37,0,50,5,8,2,1,5,2,14,1,0
34792,0.166,25,0,1,0,32,1,25,0,90,5,10,4,3,8,2,17,2,0
34793,1,275,5,0,1,32,1,41,0,50,5,6,4,3,6,2,9,2,0
34794,0.166,448,2,0,0,32,1,58,0,50,5,10,4,3,7,5,18,1,0
34795,0.25,401,1,1,0,32,2,53,0,50,8,14,4,1,0,0,20,1,0
34796,0.678,342,4,1,1,32,0,53,0,57,8,10,4,1,0,0,19,1,0
34797,0.249,506,8,1,0,32,1,61,0,50,5,7,1,3,4,4,15,1,0
34798,0.054,558,3,0,0,39,0,64,0,50,5,5,4,3,4,2,13,1,0
34799,0.892,390,6,0,1,34,1,51,0,66,5,3,4,3,3,1,12,1,0
34800,0.749,361,2,1,0,0,2,49,0,50,5,7,4,3,6,2,17,1,0
34801,0.655,179,5,1,0,32,0,35,0,51,6,14,2,1,3,3,3,0,0
34802,0.974,324,8,1,0,32,1,60,1,50,5,9,1,3,6,3,13,1,0
34803,0.205,525,1,1,0,39,0,79,0,85,5,6,4,3,5,2,12,1,0
34804,0.25,363,1,1,0,0,2,51,0,50,3,12,2,1,5,3,6,1,0
34805,1,249,4,0,0,29,1,42,0,50,7,3,4,3,1,1,2,1,0
34806,0.083,544,1,1,0,34,0,63,0,53,5,8,4,3,6,4,15,1,0
34807,0.993,562,4,1,0,39,0,72,1,50,5,5,4,3,4,2,18,1,0
34808,0.333,183,0,0,0,0,2,40,0,51,0,10,4,3,7,4,18,1,0
34809,0.496,312,8,1,0,39,0,61,0,65,5,9,1,3,6,3,11,1,0
34810,0.416,450,3,0,0,32,0,55,0,50,4,10,4,3,6,4,8,1,0
34811,0.083,414,8,1,0,32,1,52,0,50,5,12,5,1,7,3,12,0,0
34812,0.564,308,2,1,0,32,0,44,0,50,4,10,2,1,5,4,15,1,0
34813,0.561,145,6,1,1,20,0,30,0,100,5,2,4,3,2,2,12,1,0
34814,0.083,395,8,1,0,32,0,52,1,50,5,18,4,3,9,5,19,2,0
34815,0.833,543,3,0,0,39,0,67,0,50,6,8,4,3,1,2,16,0,0
34816,0.083,320,6,0,0,32,1,44,0,64,4,13,5,1,5,3,16,1,0
34817,0.286,261,7,0,0,32,1,40,1,50,5,5,4,3,5,2,17,1,0
34818,0.695,252,8,0,1,32,0,40,0,50,1,10,4,3,5,4,11,1,0
34819,0.166,146,1,1,0,32,1,35,0,60,5,9,4,3,7,4,12,1,0
34820,0.867,255,2,0,1,32,0,41,0,90,5,11,2,1,5,2,15,1,0
34821,0.083,154,2,1,0,32,2,31,0,51,4,11,2,1,5,4,15,1,0
34822,0.416,465,1,1,0,32,2,57,0,50,2,14,4,3,8,5,14,0,0
34823,0.499,88,8,1,0,32,1,36,0,90,5,1,1,3,0,1,11,1,0
34824,0.666,471,8,1,0,7,1,59,0,64,8,7,4,1,0,0,2,1,0
34825,0.733,132,2,0,0,32,1,29,0,60,6,14,4,3,9,4,17,1,0
34826,0.241,247,0,1,1,32,1,38,0,63,5,12,2,1,6,4,4,2,0
34827,0.062,252,1,0,0,32,1,39,0,60,6,17,2,1,7,3,12,0,0
34828,0.997,26,3,0,1,32,1,25,0,118,5,7,4,1,4,4,20,1,0
34829,0.087,99,3,1,1,32,1,26,1,72,5,6,2,1,4,2,15,1,0
34830,0.784,492,6,0,0,0,0,61,0,50,5,3,4,3,4,2,16,1,0
34831,0.749,418,1,0,1,32,1,54,0,50,5,7,4,3,6,2,16,1,0
34832,0.091,175,1,1,0,0,2,32,0,51,5,12,2,1,7,5,16,1,0
34833,0.499,123,3,1,1,10,1,28,0,58,5,6,2,1,4,2,7,1,0
34834,0.333,396,1,1,0,44,2,51,0,50,6,18,4,3,8,3,9,0,0
34835,0.583,269,8,1,0,32,1,42,1,72,5,8,4,1,4,4,19,1,0
34836,0.083,444,1,1,0,32,1,57,0,50,5,8,2,1,5,2,12,1,0
34837,0.499,415,3,1,0,34,0,56,0,72,5,6,4,1,4,4,16,1,5968.354985
34838,0.333,129,1,1,0,32,1,39,0,90,4,8,4,3,7,4,18,0,0
34839,0.764,591,2,1,0,39,0,73,0,50,5,11,4,3,8,5,20,1,0
34840,0.749,162,0,1,0,32,0,33,0,50,5,9,4,3,7,4,20,1,0
34841,0.666,464,2,0,0,32,1,56,0,50,5,4,4,3,5,2,15,2,0
34842,0.233,340,6,1,0,34,0,47,0,50,7,2,4,3,2,4,15,1,0
34843,0.047,139,0,1,0,32,1,32,0,57,5,13,2,1,8,5,15,1,0
34844,0.138,190,6,0,1,32,0,37,1,54,5,12,2,1,7,4,16,1,0
34845,0.128,0,3,0,0,32,0,37,0,100,5,6,2,1,4,2,4,1,0
34846,0.408,453,3,0,0,32,1,55,0,50,5,3,4,3,3,1,17,1,0
34847,0.023,210,0,1,0,32,1,43,0,76,6,7,4,3,1,2,19,2,0
34848,0.833,322,0,1,0,0,2,45,0,140,5,16,5,3,9,5,16,0,0
34849,0.25,141,4,1,0,32,2,42,0,68,8,11,5,1,6,0,10,1,0
34850,0.166,304,2,1,0,32,1,48,0,95,5,11,4,3,8,2,1,2,0
34851,0.773,259,0,1,1,0,1,39,0,68,1,10,4,3,7,2,19,0,0
34852,0.326,49,3,0,1,10,1,22,0,85,5,4,4,3,3,2,16,1,0
34853,0.978,149,5,1,0,32,1,31,0,64,3,14,5,1,5,3,10,1,0
34854,0.499,580,2,1,0,32,2,66,0,50,5,13,4,3,9,5,9,0,0
34855,0.583,103,7,1,0,34,1,27,0,76,1,10,4,3,5,4,4,1,0
34856,0.195,97,0,1,1,32,1,27,0,90,5,8,2,1,5,2,16,0,0
34857,0.859,114,2,1,0,32,1,28,0,80,5,9,2,1,6,4,12,1,0
34858,0.583,336,4,1,0,29,0,47,1,50,5,15,4,3,8,3,20,0,0
34859,0.166,186,5,1,0,32,1,34,0,50,5,5,4,3,4,2,12,1,0
34860,0.583,58,8,0,0,32,1,26,0,80,5,3,1,3,2,2,11,1,0
34861,0.833,508,0,1,0,0,2,61,0,50,6,13,2,1,4,5,4,1,0
34862,0.361,338,2,0,0,32,1,46,0,50,5,11,4,3,7,2,13,1,0
34863,0.358,318,1,0,0,32,2,45,0,77,5,15,4,3,9,5,6,0,0
34864,0.176,174,3,1,0,34,0,33,0,50,5,10,4,3,7,5,15,1,0
34865,0.423,220,0,1,1,32,0,37,0,90,7,14,4,3,8,5,17,0,0
34866,0.5,31,7,0,1,10,1,22,0,90,5,3,4,3,2,1,15,1,0
34867,0.325,130,0,1,1,32,1,29,0,58,5,11,4,3,8,2,7,1,0
34868,0.333,182,1,1,0,34,1,33,0,60,4,8,4,3,5,4,13,0,0
34869,0.016,456,8,0,0,32,1,56,0,51,5,8,1,3,5,4,5,0,0
34870,0.75,129,1,1,1,32,1,28,0,60,5,10,4,3,8,4,17,1,0
34871,0.083,481,0,1,0,32,1,58,0,50,4,12,2,1,6,4,20,0,0
34872,0.083,102,4,0,0,36,1,29,0,64,5,9,2,1,5,4,11,1,0
34873,0.054,323,1,1,0,32,2,46,0,50,5,9,4,3,6,4,12,1,0
34874,0.3,156,8,0,1,34,1,31,0,80,5,4,1,3,2,2,11,1,0
34875,0.249,155,1,1,0,32,0,31,0,85,0,9,4,3,6,4,5,1,0
34876,0.5,353,0,1,1,32,1,51,0,68,5,9,4,3,6,4,7,1,0
34877,0.583,455,3,0,0,32,0,56,0,50,4,10,4,3,6,4,8,1,0
34878,0.416,155,8,1,0,25,1,37,0,76,5,4,1,3,3,2,19,1,0
34879,0.583,327,1,1,1,32,1,46,0,50,5,6,4,3,7,2,13,0,0
34880,0.58,443,0,1,0,39,0,74,0,50,5,7,4,3,7,2,16,1,0
34881,0.117,377,4,0,0,32,0,51,1,50,7,11,2,1,6,5,20,1,0
34882,1,370,1,1,0,44,2,54,0,50,3,13,2,1,6,3,13,2,0
34883,0.289,196,0,1,0,32,2,38,0,118,5,14,4,3,9,3,16,0,0
34884,0.138,175,2,0,0,32,1,33,0,64,5,8,4,3,6,2,16,1,0
34885,0.151,642,5,0,1,39,0,73,0,50,5,6,4,3,4,4,15,1,188.85
34886,0.666,28,2,0,1,34,1,30,0,100,5,9,5,1,4,4,20,0,0
34887,0.4,523,0,1,0,39,0,62,0,50,5,10,4,3,7,4,15,1,0
34888,0.192,306,8,1,0,29,2,47,0,80,8,3,1,3,1,4,20,1,0
34889,0.528,110,8,1,0,32,3,29,0,72,5,11,4,3,7,5,16,1,0
34890,0.833,216,8,1,0,32,1,36,0,76,5,11,4,3,6,3,5,1,0
34891,0.583,409,8,1,0,32,0,52,1,50,2,21,4,3,9,3,16,2,102.5900302
34892,0.041,142,4,0,0,32,1,31,1,60,5,5,4,1,4,2,11,0,0
34893,0.677,120,6,1,1,32,1,31,0,112,5,4,4,3,3,2,11,1,0
34894,0.525,118,2,1,0,28,2,29,0,118,8,10,2,1,0,0,20,1,0
34895,0.083,374,1,1,1,32,1,49,0,100,6,8,4,3,3,4,20,1,0
34896,0.632,198,3,1,0,32,2,34,0,53,8,5,4,1,4,2,8,1,0
34897,0.002,175,3,1,0,32,1,33,0,100,5,8,4,3,5,4,5,0,0
34898,0.541,348,1,0,0,32,1,52,0,50,5,6,4,3,4,2,16,1,0
34899,0.057,100,1,1,0,32,0,26,0,76,5,6,4,1,3,2,15,1,0
34900,0.344,415,1,1,0,25,1,54,0,68,5,21,4,3,9,3,17,0,0
34901,0.613,299,1,1,0,32,1,43,0,50,3,14,2,1,6,3,12,1,0
34902,0.218,194,5,1,0,32,1,34,0,50,5,6,4,3,5,4,17,1,0
34903,0.002,254,8,0,0,34,1,55,0,58,5,7,1,3,6,4,11,1,0
34904,0.499,364,8,1,1,32,1,49,0,50,6,17,4,3,5,3,10,0,0
34905,0.583,336,4,1,0,29,0,47,1,50,5,15,4,3,8,3,20,0,0
34906,0.739,288,4,1,0,32,0,43,0,50,5,12,4,3,7,3,17,2,0
34907,0.42,477,6,1,0,0,2,58,0,50,5,20,4,3,9,3,8,0,0
34908,0.166,436,6,1,0,32,1,54,0,50,5,15,4,1,5,3,17,1,0
34909,0.249,304,6,1,0,32,0,45,0,78,5,15,4,3,9,3,1,2,0
34910,0.416,230,0,0,0,34,1,37,0,56,5,10,4,3,7,5,13,1,0
34911,0.483,546,0,1,0,32,1,63,0,50,2,14,2,1,9,5,14,2,0
34912,0.583,339,7,0,0,32,1,47,0,53,5,5,4,3,5,2,15,1,0
34913,0.002,93,0,1,1,32,1,33,0,100,2,3,5,3,1,1,18,1,0
34914,0.497,23,7,0,1,10,1,22,0,100,5,3,4,3,2,2,11,2,1300
34915,0.083,119,3,1,1,29,2,28,0,95,8,10,2,1,1,0,6,1,0
34916,0.038,551,1,1,0,39,0,64,0,50,5,11,4,3,7,2,8,0,0
34917,0.499,202,8,1,1,39,0,68,1,50,2,17,5,3,9,3,14,1,0
34918,0.666,274,1,1,1,32,1,43,0,64,5,9,4,3,7,2,16,1,0
34919,0.881,504,7,1,0,32,1,60,0,70,5,14,4,3,8,5,5,1,0
34920,0.666,330,2,1,0,0,2,47,0,50,2,2,5,3,1,1,4,1,0
34921,0.729,390,1,1,0,34,1,51,0,50,5,10,2,1,7,4,16,1,0
34922,0.12,258,7,1,0,34,1,40,1,50,5,9,4,3,6,5,14,1,0
34923,0.916,382,1,0,1,32,1,51,0,50,5,6,4,3,4,2,16,1,0
34924,0.249,505,0,1,0,32,1,64,0,50,6,12,4,3,6,5,15,0,0
34925,0.416,149,6,1,1,32,1,30,0,54,1,12,4,3,7,5,16,0,0
34926,0.536,96,5,1,1,10,1,26,0,72,5,8,4,3,5,4,16,1,0
34927,0.666,186,4,1,0,34,1,34,0,106,5,3,4,3,3,2,13,1,0
34928,0.749,175,6,1,1,32,2,32,0,72,5,5,4,3,3,2,15,1,0
34929,0.109,83,5,0,1,32,1,28,0,76,5,4,4,3,3,2,20,1,0
34930,0.499,162,5,1,1,32,1,37,0,76,5,3,4,3,3,1,20,1,0
34931,0.5,295,5,0,0,32,2,43,0,50,5,6,4,3,4,4,11,2,0
34932,0.6,438,7,0,0,0,0,55,0,50,5,7,4,3,6,4,14,1,0
34933,0.866,349,4,1,0,39,0,74,0,50,5,4,4,3,5,2,13,1,0
34934,0.333,117,8,1,1,32,1,27,0,68,5,5,4,1,3,2,18,1,0
34935,0.536,284,4,1,1,32,1,43,0,50,5,15,4,3,8,3,13,2,0
34936,0.953,412,5,0,0,34,1,57,0,50,5,6,4,3,6,2,7,1,0
34937,0.916,461,4,0,0,39,0,70,1,50,2,11,4,3,8,5,15,0,0
34938,0.6,40,6,1,1,10,1,21,0,85,5,4,4,3,3,2,15,1,0
34939,0.333,695,0,0,0,39,0,78,0,50,7,7,4,3,3,4,20,1,0
34940,0.12,328,3,0,1,34,1,49,0,50,5,8,2,1,4,2,13,1,0
34941,0.499,596,1,0,0,39,0,68,0,69,5,5,4,3,4,1,14,1,0
34942,0.416,496,8,1,0,39,0,81,1,50,5,13,4,1,5,5,11,0,0
34943,0.05,395,8,0,1,34,1,51,0,50,5,4,4,3,3,2,18,1,0
34944,0.129,66,4,0,1,10,1,24,0,80,5,6,4,1,4,2,3,1,0
34945,0.833,299,0,1,0,32,1,42,0,50,1,8,4,3,4,2,3,0,0
34946,0.499,423,8,0,0,44,0,54,1,50,5,20,4,3,9,3,17,0,0
34947,0.75,296,3,1,1,32,1,43,1,50,5,8,4,3,6,2,11,1,0
34948,0.161,393,8,1,0,39,0,65,1,50,8,0,1,3,0,0,11,1,0
34949,0.878,401,3,1,0,32,0,53,0,50,4,11,2,1,5,4,5,0,0
34950,0.419,495,4,1,0,32,0,59,0,50,5,8,4,1,4,4,19,2,0
34951,0.753,98,7,1,0,32,0,26,0,90,5,4,4,3,2,1,18,1,0
34952,0.5,156,2,1,0,32,1,42,0,54,6,13,5,1,4,3,6,0,0
34953,0.263,235,2,0,0,32,2,39,0,50,5,7,2,1,4,2,15,1,0
34954,0.583,414,0,1,0,44,2,54,0,50,5,17,4,3,9,3,15,0,0
34955,0.33,569,5,1,0,34,1,66,0,55,5,6,4,3,6,2,12,1,0
34956,0.419,202,4,1,0,34,1,38,0,125,6,12,4,3,4,3,12,0,0
34957,0.916,144,5,1,1,32,0,36,0,72,1,14,4,3,8,3,15,0,0
34958,0.021,193,2,1,0,32,2,36,0,64,4,10,2,1,5,4,13,1,0
34959,0.08,287,0,1,1,34,1,44,0,50,5,6,2,1,4,2,15,1,0
34960,0.057,124,8,1,1,32,2,28,0,68,5,8,4,1,4,2,12,1,0
34961,0.508,465,7,1,0,25,2,57,0,50,1,18,5,3,8,3,10,0,0
34962,0.18,446,5,1,0,32,0,56,0,50,5,16,4,3,9,3,8,0,0
34963,0.552,118,6,0,0,32,1,30,0,112,5,3,4,3,2,2,14,1,0
34964,0.927,148,5,0,1,34,1,31,1,76,5,8,4,3,7,4,18,1,0
34965,0.716,409,6,1,0,32,1,54,0,50,5,10,4,3,6,5,19,1,0
34966,0.039,274,3,0,0,32,2,41,0,50,5,18,4,3,9,3,8,0,0
34967,0.5,461,5,1,0,25,2,61,0,86,2,13,4,3,7,5,7,2,0
34968,0.435,303,2,1,0,32,0,43,0,50,4,10,2,1,5,4,15,1,0
34969,0.025,372,6,0,0,32,0,50,0,50,5,13,2,1,7,5,8,1,0
34970,0.499,232,8,0,1,32,0,40,0,51,5,4,1,3,3,2,14,1,0
34971,0.833,18,5,1,0,27,2,28,0,125,8,6,4,1,1,4,20,2,0
34972,0.749,143,6,1,1,0,2,30,0,54,5,6,4,3,4,4,9,1,0
34973,0.42,35,2,0,1,10,1,21,0,90,5,7,2,1,4,2,13,1,0
34974,0.583,544,1,0,1,39,0,68,0,100,1,10,4,3,6,4,17,1,0
34975,0.557,560,0,0,0,39,0,74,0,50,5,8,4,3,4,2,15,1,0
34976,0.753,448,1,1,0,25,3,57,0,50,7,12,2,1,7,5,18,1,0
34977,0.749,26,1,1,1,10,1,21,0,156,5,5,4,3,3,2,7,1,0
34978,0.583,184,2,0,0,20,0,43,0,156,6,11,4,3,5,3,20,0,0
34979,0.289,466,8,0,0,32,1,59,1,50,5,5,1,3,5,2,7,1,0
34980,0.667,107,8,1,1,32,1,32,0,100,5,6,4,1,3,2,17,0,0
34981,0.5,320,4,1,0,34,1,45,1,54,6,11,5,1,2,4,16,2,0
34982,0.987,253,8,1,1,32,1,41,0,62,5,10,4,3,5,4,7,1,0
34983,0.531,335,8,1,0,32,1,54,0,50,5,4,1,3,3,2,20,1,0
34984,0.166,96,4,0,0,32,1,37,0,80,5,7,4,1,4,2,15,1,0
34985,0.639,415,2,1,0,39,0,56,0,50,5,4,4,3,4,2,19,0,0
34986,0.666,217,1,1,0,32,0,36,0,50,7,18,2,1,9,3,15,2,0
34987,0.766,279,7,1,0,32,1,42,0,50,5,0,4,3,3,2,11,1,1204
34988,0.583,151,5,1,1,32,2,30,0,53,1,14,4,3,8,3,16,2,0
34989,0.833,101,8,1,1,32,1,27,0,76,8,1,1,3,0,2,15,1,0
34990,0.249,214,2,1,1,32,1,35,0,90,5,5,4,3,4,2,14,1,0
34991,0.333,98,8,1,1,32,1,28,0,85,7,9,5,1,5,4,12,1,0
34992,0.333,383,4,0,1,34,1,64,0,50,2,6,4,3,5,4,8,1,0
34993,0.246,522,4,1,0,32,1,66,0,58,5,12,4,3,7,5,16,2,0
34994,1,246,0,0,0,32,1,41,0,102,5,9,4,3,6,2,15,1,0
34995,0.439,472,0,1,0,32,2,61,0,52,1,12,4,3,8,4,7,1,0
34996,0.338,312,2,1,0,32,0,51,0,95,5,6,4,3,6,2,18,1,0
34997,0.249,167,7,1,0,32,1,32,0,68,5,6,4,3,5,4,15,1,0
34998,0.11,156,7,1,0,32,2,40,0,72,6,17,5,1,4,3,17,0,0
34999,0.916,38,3,0,1,10,1,21,0,85,5,5,4,3,5,2,13,1,0
35000,0.713,231,5,0,0,32,0,37,0,50,7,6,4,3,3,4,17,2,0
35001,0.916,561,6,1,0,39,0,65,0,50,5,17,4,3,9,3,16,2,0
35002,0.001,298,0,1,0,0,1,48,0,50,5,14,4,3,9,3,16,1,0
35003,0.333,106,7,1,0,32,1,27,0,76,5,3,4,3,2,2,11,1,0
35004,0.8,2,0,0,1,10,1,23,0,100,5,5,4,3,4,2,8,0,0
35005,0.833,391,8,1,0,32,2,50,0,50,5,9,4,3,7,4,8,1,0
35006,0.296,610,2,1,0,39,0,71,0,50,5,14,4,3,9,5,6,0,0
35007,0.499,319,8,1,0,32,0,44,1,50,5,4,1,3,4,2,14,1,0
35008,0.749,166,8,1,1,32,1,32,0,64,5,7,1,3,5,5,19,1,0
35009,0.499,304,5,1,0,32,2,43,0,50,3,12,4,3,5,3,2,2,0
35010,0.75,397,2,1,0,32,1,51,0,50,7,17,4,3,9,3,7,0,0
35011,0.26,392,0,1,0,32,0,52,0,100,5,14,4,3,9,5,17,2,0
35012,0.635,109,4,0,0,32,1,27,0,76,5,4,4,3,3,2,12,1,0
35013,0.221,528,2,1,0,39,0,62,0,50,5,12,2,1,7,5,5,1,0
35014,0.749,169,2,1,1,32,2,37,0,50,5,9,2,1,5,2,3,1,0
35015,0.647,31,5,0,1,10,1,23,0,90,5,5,4,3,3,2,20,1,0
35016,0.883,383,6,1,0,27,2,50,0,100,8,3,4,3,2,2,8,1,0
35017,0.255,325,6,0,0,25,1,47,0,50,5,5,4,3,3,2,4,0,0
35018,0.713,241,3,1,0,32,1,47,0,50,4,11,2,1,5,4,19,1,1173
35019,0.749,217,6,0,0,32,1,37,0,62,2,8,4,3,6,4,18,1,0
35020,0.802,105,6,1,0,32,0,28,0,64,5,4,4,3,3,2,7,1,0
35021,0.333,81,4,0,1,32,1,25,0,100,5,6,4,1,4,2,15,1,0
35022,0.717,422,5,0,0,0,2,54,0,50,5,4,1,3,1,4,16,1,0
35023,0.916,119,0,1,1,32,0,30,0,100,5,9,2,1,6,4,13,1,0
35024,0.416,55,5,0,1,10,1,22,0,80,5,5,4,3,4,2,4,1,0
